Week,Date,Close Price,Volume,,,,,,
4,2011/1/9,444.28448,3.006B,,,,,,
3,08/31/2011,446.32907,3.207B,,,,,,
2,08/30/2011,445.37888,4.309B,,,,,,
1,08/29/2011,447.07867,4.423B,,,,,,
5,08/26/2011,454.22345,4.555B,,,,,,
4,08/25/2011,454.43457,7.212B,,,,,,
3,08/24/2011,439.82095,3.526B,,,,,,
2,08/23/2011,440.98843,3.256B,,,,,,
1,08/22/2011,434.08347,3.416B,,,,,,
5,08/19/2011,438.97186,4.316B,,,,,,
4,08/18/2011,443.70493,4.071B,,,,,,
3,08/17/2011,451.85028,3.914B,,,,,,
2,08/16/2011,453.96707,5.089B,,,,,,
1,08/15/2011,456.60413,5.972B,,,,,,
5,2011/12/8,449.69739,5.703B,,,,,,
4,2011/11/8,448.30713,5.885B,,,,,,
3,2011/10/8,440.30557,5.857B,,,,,,
2,2011/9/8,435.13669,6.973B,,,,,,
1,2011/8/8,434.10455,7.13B,,,,,,
5,2011/5/8,449.88153,4.92B,,,,,,
4,2011/4/8,459.78241,3.291B,,,,,,
3,2011/3/8,459.2515,3.86B,,,,,,
2,2011/2/8,459.18689,3.893B,,,,,,
1,2011/1/8,462.78864,3.384B,,,,,,
5,07/29/2011,461.71088,4.623B,,,,,,
4,07/28/2011,462.68735,4.806B,,,,,,
3,07/27/2011,465.62967,4.825B,,,,,,
2,07/26/2011,462.17072,4.342B,,,,,,
1,07/25/2011,460.55685,6.695B,,,,,,
5,07/22/2011,475.88531,3.719B,,,,,,
4,07/21/2011,473.84433,4.403B,,,,,,
3,07/20/2011,478.65225,4.406B,,,,,,
2,07/19/2011,478.78058,5.332B,,,,,,
1,07/18/2011,482.72452,6.06B,,,,,,
5,07/15/2011,484.12332,6.147B,,,,,,
4,07/14/2011,482.0896,6.023B,,,,,,
3,07/13/2011,480.10001,5.401B,,,,,,
2,2011/12/7,472.64905,5.701B,,,,,,
1,2011/11/7,481.38391,4.781B,,,,,,
5,2011/8/7,480.96265,5.12B,,,,,,
4,2011/7/7,479.69812,7.171B,,,,,,
3,2011/6/7,481.40259,6.146B,,,,,,
2,2011/5/7,482.85086,6.767B,,,,,,
1,2011/4/7,483.05432,8.031B,,,,,,
5,2011/1/7,471.73892,5.669B,,,,,,
4,06/30/2011,470.93689,6.238B,,,,,,
3,06/29/2011,464.20688,5.338B,,,,,,
2,06/28/2011,470.14343,5.568B,,,,,,
1,06/27/2011,468.6377,6.547B,,,,,,
5,06/24/2011,467.56293,8.528B,,,,,,
4,06/23/2011,457.32761,4.587B,,,,,,
3,06/22/2011,450.02893,3.728B,,,,,,
2,06/21/2011,449.83347,4.199B,,,,,,
1,06/20/2011,443.78693,3.796B,,,,,,
5,06/17/2011,446.70657,4.112B,,,,,,
4,06/16/2011,450.63297,4.107B,,,,,,
3,06/15/2011,457.11627,4.432B,,,,,,
2,06/14/2011,462.34714,5.591B,,,,,,
1,06/13/2011,455.09695,3.831B,,,,,,
5,2011/10/6,457.10239,4.214B,,,,,,
4,2011/9/6,455.85498,4.744B,,,,,,
3,2011/8/6,464.63516,4.286B,,,,,,
2,2011/7/6,463.54913,3.681B,,,,,,
5,2011/3/6,460.91324,3.904B,,,,,,
4,2011/2/6,455.9303,5.256B,,,,,,
3,2011/1/6,463.75009,3.837B,,,,,,
2,05/31/2011,463.26743,3.965B,,,,,,
1,05/30/2011,455.73129,3.459B,,,,,,
5,05/27/2011,456.38504,4.27B,,,,,,
4,05/26/2011,458.82657,3.694B,,,,,,
3,05/25/2011,460.52747,3.914B,,,,,,
2,05/24/2011,465.71606,4.152B,,,,,,
1,05/23/2011,464.75211,5.58B,,,,,,
5,05/20/2011,480.82254,3.847B,,,,,,
4,05/19/2011,479.78091,4.306B,,,,,,
3,05/18/2011,482.63242,3.959B,,,,,,
2,05/17/2011,478.98364,5.112B,,,,,,
1,05/16/2011,476.42261,4.514B,,,,,,
5,05/13/2011,481.43765,4.682B,,,,,,
4,2011/12/5,477.25781,4.869B,,,,,,
3,2011/11/5,484.38086,4.758B,,,,,,
2,2011/10/5,485.7536,4.085B,,,,,,
1,2011/9/5,481.98337,4.594B,,,,,,
5,2011/6/5,480.71768,5.516B,,,,,,
4,2011/5/5,481.45215,5.249B,,,,,,
3,2011/4/5,481.87079,6.654B,,,,,,
2,2011/3/5,494.24081,5.485B,,,,,,
5,04/29/2011,491.8692,5.359B,,,,,,
4,04/28/2011,486.01584,6.483B,,,,,,
3,04/27/2011,492.94305,6.229B,,,,,,
2,04/26/2011,495.32568,5.889B,,,,,,
1,04/25/2011,497.80539,7.41B,,,,,,
5,04/22/2011,507.10608,6.688B,,,,,,
4,04/21/2011,510.83569,7.298B,,,,,,
3,04/20/2011,505.05057,7.216B,,,,,,
2,04/19/2011,504.6799,8.489B,,,,,,
1,04/18/2011,514.54883,8.658B,,,,,,
5,04/15/2011,514.22113,7.833B,,,,,,
4,04/14/2011,513.45978,8.874B,,,,,,
3,04/13/2011,516.12982,8.672B,,,,,,
2,2011/12/4,508.65726,10.137B,,,,,,
1,2011/11/4,509.83084,10.426B,,,,,,
5,2011/8/4,513.11462,7.379B,,,,,,
4,2011/7/4,508.15002,8.45B,,,,,,
3,2011/6/4,505.96991,10.544B,,,,,,
5,2011/1/4,499.82117,6.299B,,,,,,
4,03/31/2011,492.21024,6.436B,,,,,,
3,03/30/2011,496.60349,7.817B,,,,,,
2,03/29/2011,496.60529,10.507B,,,,,,
1,03/28/2011,501.39743,9.738B,,,,,,
5,03/25/2011,502.20792,8.674B,,,,,,
4,03/24/2011,495.87619,6.121B,,,,,,
3,03/23/2011,498.2338,7.196B,,,,,,
2,03/22/2011,491.86737,5.716B,,,,,,
1,03/21/2011,488.51639,5.896B,,,,,,
5,03/18/2011,489.50937,6.098B,,,,,,
4,03/17/2011,486.25095,8.552B,,,,,,
3,03/16/2011,494.3002,7.863B,,,,,,
2,03/15/2011,487.46497,9.573B,,,,,,
1,03/14/2011,496.82831,6.352B,,,,,,
5,2011/11/3,493.93506,6.703B,,,,,,
4,2011/10/3,498.99738,7.781B,,,,,,
3,2011/9/3,508.93347,7.786B,,,,,,
2,2011/8/3,508.08487,8.472B,,,,,,
1,2011/7/3,508.58081,11.819B,,,,,,
5,2011/4/3,498.00775,7.986B,,,,,,
4,2011/3/3,490.36804,10.1B,,,,,,
3,2011/2/3,493.4649,8.079B,,,,,,
2,2011/1/3,495.49292,8.847B,,,,,,
1,02/28/2011,492.9635,7.627B,,,,,,
5,02/25/2011,486.1817,6.142B,,,,,,
4,02/24/2011,485.35022,6.633B,,,,,,
3,02/23/2011,482.89456,7.106B,,,,,,
2,02/22/2011,480.78693,10.764B,,,,,,
1,02/21/2011,496.08783,7.92B,,,,,,
5,02/18/2011,488.87003,7.513B,,,,,,
4,02/17/2011,493.29895,8.869B,,,,,,
3,02/16/2011,493.32224,9.101B,,,,,,
2,02/15/2011,488.32498,10.93B,,,,,,
1,02/14/2011,487.97815,12.067B,,,,,,
5,2011/11/2,473.45319,7.571B,,,,,,
4,2011/10/2,471.27744,6.624B,,,,,,
3,2011/9/2,461.72928,6.002B,,,,,,
2,2011/1/2,466.85626,4.964B,,,,,,
1,01/31/2011,466.49097,6.696B,,,,,,
5,01/28/2011,460.39038,6.281B,,,,,,
4,01/27/2011,459.39072,8.229B,,,,,,
3,01/26/2011,452.23672,4.323B,,,,,,
2,01/25/2011,445.99393,4.881B,,,,,,
1,01/24/2011,448.35818,6.529B,,,,,,
5,01/21/2011,452.99969,7.278B,,,,,,
4,01/20/2011,447.04919,6.079B,,,,,,
3,01/19/2011,462.32175,5.613B,,,,,,
2,01/18/2011,452.33075,4.265B,,,,,,
1,01/17/2011,451.04865,6.655B,,,,,,
5,01/14/2011,469.1748,5.324B,,,,,,
4,01/13/2011,476.02423,5.183B,,,,,,
3,2011/12/1,475.83771,5.819B,,,,,,
2,2011/11/1,472.18524,5.657B,,,,,,
1,2011/10/1,468.26266,6.542B,,,,,,
5,2011/7/1,477.62051,8.399B,,,,,,
4,2011/6/1,476.81927,5.96B,,,,,,
3,2011/5/1,479.67102,7.918B,,,,,,
2,2011/4/1,482.64163,8.528B,,,,,,
5,12/31/2010,474.71979,6.241B,,,,,,
4,12/30/2010,464.20102,5.409B,,,,,,
3,12/29/2010,462.42825,4.511B,,,,,,
2,12/28/2010,459.6261,5.62B,,,,,,
1,12/27/2010,467.47134,6.988B,,,,,,
5,12/24/2010,476.92325,5.503B,,,,,,
4,12/23/2010,479.85056,6.122B,,,,,,
3,12/22/2010,483.67224,6.985B,,,,,,
2,12/21/2010,487.99487,7.975B,,,,,,
1,12/20/2010,476.23898,7.454B,,,,,,
5,12/17/2010,484.11542,4.484B,,,,,,
4,12/16/2010,484.75729,5.669B,,,,,,
3,12/15/2010,487.56104,7.217B,,,,,,
2,12/14/2010,491.35468,8.399B,,,,,,
1,12/13/2010,489.20807,9.553B,,,,,,
5,2010/10/12,474.98529,5.702B,,,,,,
4,2010/9/12,469.04431,6.602B,,,,,,
3,2010/8/12,475.8299,5.942B,,,,,,
2,2010/7/12,481.54364,5.835B,,,,,,
1,2010/6/12,476.14014,5.627B,,,,,,
5,2010/3/12,474.05524,5.04B,,,,,,
4,2010/2/12,473.51929,6.094B,,,,,,
3,2010/1/12,470.52124,4.88B,,,,,,
2,11/30/2010,470.52423,8.558B,,,,,,
1,11/29/2010,478.94333,5.889B,,,,,,
5,11/26/2010,479.16806,6.436B,,,,,,
4,11/25/2010,484.71985,8.329B,,,,,,
3,11/24/2010,477.44211,7.518B,,,,,,
2,11/23/2010,467.60312,7.72B,,,,,,
1,11/22/2010,477.77393,8.297B,,,,,,
5,11/19/2010,478.77792,8.31B,,,,,,
4,11/18/2010,474.54089,6.559B,,,,,,
3,11/17/2010,467.27979,8.307B,,,,,,
2,11/16/2010,477.43353,10.808B,,,,,,
1,11/15/2010,498.81769,10.232B,,,,,,
5,2010/12/11,495.98206,16.04B,,,,,,
4,2010/11/11,529.81555,13.869B,,,,,,
3,2010/10/11,527.47504,11.982B,,,,,,
2,2010/9/11,530.39642,12.22B,,,,,,
1,2010/8/11,531.07141,12.609B,,,,,,
5,2010/5/11,528.9184,13.743B,,,,,,
4,2010/4/11,522.42578,11.659B,,,,,,
3,2010/3/11,512.32623,12.615B,,,,,,
2,2010/2/11,518.54144,15.453B,,,,,,
1,2010/1/11,519.14008,12.586B,,,,,,
5,10/29/2010,506.51627,9.988B,,,,,,
4,10/28/2010,508.0737,9.835B,,,,,,
3,10/27/2010,509.44727,12.376B,,,,,,
2,10/26/2010,520.22211,14.264B,,,,,,
1,10/25/2010,522.8183,14.543B,,,,,,
5,10/22/2010,507.45795,11.636B,,,,,,
4,10/21/2010,507.29596,12.363B,,,,,,
3,10/20/2010,510.1568,16.617B,,,,,,
2,10/19/2010,507.46753,13.004B,,,,,,
1,10/18/2010,497.6084,21.706B,,,,,,
5,10/15/2010,501.06653,19.267B,,,,,,
4,10/14/2010,484.51251,17.88B,,,,,,
3,10/13/2010,482.64862,14.412B,,,,,,
2,2010/12/10,475.35037,12.7B,,,,,,
1,2010/11/10,470.12228,15.842B,,,,,,
5,2010/8/10,456.36569,9.983B,,,,,,
4,09/30/2010,438.80029,6.288B,,,,,,
3,09/29/2010,429.84628,5.668B,,,,,,
2,09/28/2010,430.1145,5.854B,,,,,,
1,09/27/2010,434.0853,4.895B,,,,,,
2,09/21/2010,426.07559,3.569B,,,,,,
1,09/20/2010,424.47949,5.018B,,,,,,
5,09/17/2010,426.116,5.185B,,,,,,
4,09/16/2010,424.92477,7.391B,,,,,,
3,09/15/2010,432.08359,7.147B,,,,,,
2,09/14/2010,439.52106,6.996B,,,,,,
1,09/13/2010,438.09622,6.715B,,,,,,
5,2010/10/9,433.11139,6.492B,,,,,,
4,2010/9/9,431.49762,8.124B,,,,,,
3,2010/8/9,438.74527,7.266B,,,,,,
2,2010/7/9,439.24786,7.309B,,,,,,
1,2010/6/9,438.28668,9.362B,,,,,,
5,2010/3/9,429.20206,7.248B,,,,,,
4,2010/2/9,429.19373,7.055B,,,,,,
3,2010/1/9,423.51346,7.673B,,,,,,
2,08/31/2010,426.28119,6.555B,,,,,,
1,08/30/2010,428.48889,6.544B,,,,,,
5,08/27/2010,420.50104,4.025B,,,,,,
4,08/26/2010,419.37802,4.813B,,,,,,
3,08/25/2010,418.1777,6.32B,,,,,,
2,08/24/2010,428.27283,6.093B,,,,,,
1,08/23/2010,425.97324,4.88B,,,,,,
5,08/20/2010,426.84061,7.145B,,,,,,
4,08/19/2010,435.24417,7.677B,,,,,,
3,08/18/2010,432.49289,7.061B,,,,,,
2,08/17/2010,433.19312,7.615B,,,,,,
1,08/16/2010,429.33926,8.058B,,,,,,
5,08/13/2010,420.18054,5.842B,,,,,,
4,2010/12/8,415.08392,5.978B,,,,,,
3,2010/11/8,420.69534,5.49B,,,,,,
2,2010/10/8,418.28677,7.83B,,,,,,
1,2010/9/8,431.23953,7.46B,,,,,,
5,2010/6/8,427.82504,7.478B,,,,,,
4,2010/5/8,420.84869,6.704B,,,,,,
3,2010/4/8,424.74146,7.11B,,,,,,
2,2010/3/8,423.14645,8.153B,,,,,,
1,2010/2/8,430.64496,7.153B,,,,,,
5,07/30/2010,423.44589,6.242B,,,,,,
4,07/29/2010,424.41138,9.572B,,,,,,
3,07/28/2010,422.44049,7.918B,,,,,,
2,07/27/2010,412.5921,4.965B,,,,,,
1,07/26/2010,414.64047,5.347B,,,,,,
5,07/23/2010,411.93988,6.442B,,,,,,
4,07/22/2010,410.21918,6.091B,,,,,,
3,07/21/2010,405.397,7.052B,,,,,,
2,07/20/2010,404.41113,7.299B,,,,,,
1,07/19/2010,395.7616,5.379B,,,,,,
5,07/16/2010,386.14435,3.501B,,,,,,
4,07/15/2010,384.82245,4.036B,,,,,,
3,07/14/2010,391.70551,4.66B,,,,,,
2,07/13/2010,388.98465,4.314B,,,,,,
1,2010/12/7,395.24124,5.836B,,,,,,
5,2010/9/7,390.77414,5.837B,,,,,,
4,2010/8/7,380.13681,3.392B,,,,,,
3,2010/7/7,380.65747,3.56B,,,,,,
2,2010/6/7,378.1709,3.962B,,,,,,
1,2010/5/7,370.82721,3.21B,,,,,,
5,2010/2/7,374.23096,4.484B,,,,,,
4,2010/1/7,372.46698,3.272B,,,,,,
3,06/30/2010,377.95587,3.537B,,,,,,
2,06/29/2010,381.30823,4.861B,,,,,,
1,06/28/2010,399.93774,2.756B,,,,,,
5,06/25/2010,402.80981,3.059B,,,,,,
4,06/24/2010,405.53232,2.916B,,,,,,
3,06/23/2010,404.92264,3.553B,,,,,,
2,06/22/2010,408.60147,3.902B,,,,,,
1,06/21/2010,409.0654,5.516B,,,,,,
5,06/18/2010,394.89798,4.173B,,,,,,
4,06/17/2010,401.62436,3.255B,,,,,,
5,2010/11/6,403.7562,4.047B,,,,,,
4,2010/10/6,402.59164,4.281B,,,,,,
3,2010/9/6,407.45346,6.002B,,,,,,
2,2010/8/6,395.21756,3.502B,,,,,,
1,2010/7/6,394.65274,3.946B,,,,,,
5,2010/4/6,401.8848,3.269B,,,,,,
4,2010/3/6,400.71411,3.951B,,,,,,
3,2010/2/6,403.7966,3.95B,,,,,,
2,2010/1/6,401.76892,4.476B,,,,,,
1,05/31/2010,406.16052,4.612B,,,,,,
5,05/28/2010,417.24152,5.143B,,,,,,
4,05/27/2010,418.75003,5.333B,,,,,,
3,05/26/2010,412.11835,3.977B,,,,,,
2,05/25/2010,411.93719,5.499B,,,,,,
1,05/24/2010,420.8053,7.435B,,,,,,
5,05/21/2010,405.547,5.436B,,,,,,
4,05/20/2010,399.2475,4.206B,,,,,,
3,05/19/2010,404.57187,4.547B,,,,,,
2,05/18/2010,405.91559,5.439B,,,,,,
1,05/17/2010,397.60315,5.204B,,,,,,
5,05/14/2010,420.11237,4.242B,,,,,,
4,05/13/2010,422.81717,5.503B,,,,,,
3,2010/12/5,412.77811,5.289B,,,,,,
2,2010/11/5,410.1958,5.823B,,,,,,
1,2010/10/5,418.69669,5.021B,,,,,,
5,2010/7/5,415.60413,6.1B,,,,,,
4,2010/6/5,424.3483,5.865B,,,,,,
3,2010/5/5,444.76257,5.957B,,,,,,
2,2010/4/5,442.34531,4.117B,,,,,,
5,04/30/2010,449.4176,5.437B,,,,,,
4,04/29/2010,448.30191,4.814B,,,,,,
3,04/28/2010,453.80466,4.588B,,,,,,
2,04/27/2010,455.39117,6.511B,,,,,,
1,04/26/2010,464.65253,5.078B,,,,,,
5,04/23/2010,467.33124,6.113B,,,,,,
4,04/22/2010,469.02155,7.093B,,,,,,
3,04/21/2010,474.09976,6.679B,,,,,,
2,04/20/2010,464.89511,6.4B,,,,,,
1,04/19/2010,465.34177,8.819B,,,,,,
5,04/16/2010,491.69101,4.704B,,,,,,
4,04/15/2010,497.30063,6.093B,,,,,,
3,04/14/2010,498.63858,6.018B,,,,,,
2,04/13/2010,496.88193,7.973B,,,,,,
1,2010/12/4,491.0087,7.441B,,,,,,
5,2010/9/4,495.04395,5.116B,,,,,,
4,2010/8/4,490.29358,6.204B,,,,,,
3,2010/7/4,496.18356,5.39B,,,,,,
2,2010/6/4,498.86386,6.505B,,,,,,
5,2010/2/4,499.20096,6.887B,,,,,,
4,2010/1/4,496.89218,6.758B,,,,,,
3,03/31/2010,490.09113,5.301B,,,,,,
2,03/30/2010,493.23273,5.632B,,,,,,
1,03/29/2010,491.99286,8.452B,,,,,,
5,03/26/2010,479.7132,4.732B,,,,,,
4,03/25/2010,472.95908,4.485B,,,,,,
3,03/24/2010,479.97845,4.444B,,,,,,
2,03/23/2010,479.84604,4.643B,,,,,,
1,03/22/2010,483.78812,4.932B,,,,,,
5,03/19/2010,482.51242,4.594B,,,,,,
4,03/18/2010,478.68549,4.677B,,,,,,
3,03/17/2010,479.62439,4.567B,,,,,,
2,03/16/2010,469.3844,3.076B,,,,,,
1,03/15/2010,466.33212,3.773B,,,,,,
5,2010/12/3,473.68338,3.983B,,,,,,
4,2010/11/3,479.99078,4.736B,,,,,,
3,2010/10/3,480.47787,4.616B,,,,,,
2,2010/9/3,484.28329,5.4B,,,,,,
1,2010/8/3,481.39255,4.128B,,,,,,
5,2010/5/3,477.51614,4.505B,,,,,,
4,2010/4/3,476.17676,6.882B,,,,,,
3,2010/3/3,488.59927,6.04B,,,,,,
2,2010/2/3,485.05618,5.688B,,,,,,
1,2010/1/3,487.0022,6.029B,,,,,,
5,02/26/2010,480.75974,5.19B,,,,,,
4,02/25/2010,482.2359,6.735B,,,,,,
3,02/24/2010,475.24286,4.979B,,,,,,
2,02/23/2010,468.479,4.26B,,,,,,
1,02/22/2010,473.65302,3.812B,,,,,,
5,2010/12/2,475.81998,3.396B,,,,,,
4,2010/11/2,471.1904,3.567B,,,,,,
3,2010/10/2,470.79684,3.412B,,,,,,
2,2010/9/2,464.23456,3.583B,,,,,,
1,2010/8/2,461.56827,3.727B,,,,,,
5,2010/5/2,461.84866,5.895B,,,,,,
4,2010/4/2,471.48117,5.884B,,,,,,
3,2010/3/2,473.22617,6.465B,,,,,,
2,2010/2/2,460.85178,5.002B,,,,,,
1,2010/1/2,461.77271,5.684B,,,,,,
5,01/29/2010,469.34949,5.007B,,,,,,
4,01/28/2010,469.69635,4.686B,,,,,,
3,01/27/2010,468.53079,5.254B,,,,,,
2,01/26/2010,475.00287,6.154B,,,,,,
1,01/25/2010,487.48538,5.211B,,,,,,
5,01/22/2010,493.0784,8.855B,,,,,,
4,01/21/2010,499.29309,7.011B,,,,,,
3,01/20/2010,497.19998,9.152B,,,,,,
2,01/19/2010,513.73615,7.455B,,,,,,
1,01/18/2010,512.78552,8.24B,,,,,,
5,01/15/2010,510.14926,7.219B,,,,,,
4,01/14/2010,508.11462,8.278B,,,,,,
3,01/13/2010,501.11966,11.201B,,,,,,
2,2010/12/1,517.78467,9.312B,,,,,,
1,2010/11/1,510.08615,8.98B,,,,,,
5,2010/8/1,509.72244,6.065B,,,,,,
4,2010/7/1,508.4371,8.014B,,,,,,
3,2010/6/1,518.75195,7.827B,,,,,,
2,2010/5/1,522.0351,8.56B,,,,,,
1,2010/4/1,517.8078,6.591B,,,,,,
4,12/31/2009,523.7486,6.906B,,,,,,
3,12/30/2009,521.42133,8.811B,,,,,,
2,12/29/2009,512.59802,5.518B,,,,,,
1,12/28/2009,509.25012,5.522B,,,,,,
5,12/25/2009,501.638,4.681B,,,,,,
4,12/24/2009,503.63458,6.424B,,,,,,
3,12/23/2009,488.61813,4.795B,,,,,,
2,12/22/2009,484.10876,5.381B,,,,,,
1,12/21/2009,497.41846,4.823B,,,,,,
5,12/18/2009,496.73917,6.592B,,,,,,
4,12/17/2009,509.64371,6.311B,,,,,,
3,12/16/2009,521.4884,5.68B,,,,,,
2,12/15/2009,524.80096,6.899B,,,,,,
1,12/14/2009,529.09302,8.351B,,,,,,
5,2009/11/12,523.61298,5.44B,,,,,,
